prime,target,condition,thisN,thisTrialN,thisRepN,prTrials.thisRepN,prTrials.thisTrialN,prTrials.thisN,prTrials.thisIndex,thisRow.t,notes,instructions.started,instructions2Disp.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions2.started,text.started,key_resp_3.started,instructions2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instructions3.started,text_2.started,key_resp_4.started,instructions3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,instructions4.started,text_3.started,key_resp_5.started,instructions4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,instructions5.started,text_4.started,key_resp_6.started,instructions5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,instructions6.started,text_5.started,key_resp_7.started,instructions6.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,instructions7.started,text_6.started,key_resp_8.started,instructions7.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,instructions8.started,text_7.started,key_resp_9.started,instructions8.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,prFixation.started,prFixationDisp.started,prFixationDisp.stopped,prFixation.stopped,prPrime.started,prPrimeDisp.started,prPrimeDisp.stopped,prPrime.stopped,prTarget.started,prTargetDisp.started,prResponse.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,0.020401541842147708,0.02864891686476767,0.02864891686476767,4.781336166895926,space,4.571428499883041,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sample,001,2025-09-08_10h34.59.816,English1-LDT,2024.2.4,None,2025-09-08 10h35.15.652751 +0800,
,,,,,,,,,,,,,,,,,,,4.7813744999002665,4.788546166848391,4.788546166848391,9.956456374842674,space,5.166226499946788,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sample,001,2025-09-08_10h34.59.816,English1-LDT,2024.2.4,None,2025-09-08 10h35.15.652751 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,9.956525582820177,9.975013916846365,9.975013916846365,14.772881374927238,space,4.796027750009671,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sample,001,2025-09-08_10h34.59.816,English1-LDT,2024.2.4,None,2025-09-08 10h35.15.652751 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.772941791918129,14.780052332906052,14.780052332906052,22.917631374904886,space,8.134739208966494,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sample,001,2025-09-08_10h34.59.816,English1-LDT,2024.2.4,None,2025-09-08 10h35.15.652751 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.917712374823168,22.924960624892265,22.924960624892265,24.63410533289425,space,1.70051887515001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sample,001,2025-09-08_10h34.59.816,English1-LDT,2024.2.4,None,2025-09-08 10h35.15.652751 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.634180166991428,24.641142749926075,24.641142749926075,28.200520707992837,space,3.553728291997686,None,,,,,,,,,,,,,,,,,,,,,,,,,,sample,001,2025-09-08_10h34.59.816,English1-LDT,2024.2.4,None,2025-09-08 10h35.15.652751 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.200590166961774,28.207603457849473,28.207603457849473,29.300098625011742,space,1.082323582842946,None,,,,,,,,,,,,,,,,,,,sample,001,2025-09-08_10h34.59.816,English1-LDT,2024.2.4,None,2025-09-08 10h35.15.652751 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.30015604197979,29.306859416887164,29.306859416887164,30.26710950001143,space,0.9581844999920577,None,,,,,,,,,,,,sample,001,2025-09-08_10h34.59.816,English1-LDT,2024.2.4,None,2025-09-08 10h35.15.652751 +0800,
effect,country ,practice,0,0,0,0,0,0,2,30.28574441699311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.280726624885574,30.780854749958962,31.77312458283268,31.76611891691573,31.768731707939878,31.77312458283268,32.27306766691618,32.26635995786637,32.268692957935855,32.27306766691618,32.27306766691618,,,,,,,,
